S.No.,Transaction ID,Date,Customer ID,Gender,Age,Product Category,Quantity,Price per Unit,Total Amount,Ag Group,Month Number,Month
749,750,06-03-2023,CUST750,Female,35,Clothing,3,25,75,21-40,3,March
750,751,31-08-2023,CUST751,Female,42,Clothing,2,25,50,41-60,8,August
751,752,09-12-2023,CUST752,Male,29,Clothing,2,50,100,21-40,12,December
752,753,28-02-2023,CUST753,Female,32,Clothing,1,30,30,21-40,2,February
753,754,16-10-2023,CUST754,Female,43,Electronics,4,25,100,41-60,10,October
754,755,22-04-2023,CUST755,Female,58,Clothing,3,25,75,41-60,4,April
755,756,27-08-2023,CUST756,Female,62,Electronics,4,300,1200,60+,8,August
756,757,25-12-2023,CUST757,Female,43,Electronics,4,300,1200,41-60,12,December
757,758,12-05-2023,CUST758,Male,64,Clothing,4,25,100,60+,5,May
758,759,08-07-2023,CUST759,Male,49,Electronics,2,50,100,41-60,7,July
759,760,27-03-2023,CUST760,Male,27,Beauty,1,500,500,21-40,3,March
760,761,07-11-2023,CUST761,Female,33,Clothing,1,500,500,21-40,11,November
761,762,07-11-2023,CUST762,Female,24,Electronics,2,25,50,21-40,11,November
762,763,28-02-2023,CUST763,Male,34,Clothing,2,25,50,21-40,2,February
763,764,25-03-2023,CUST764,Female,40,Clothing,1,25,25,21-40,3,March
764,765,09-06-2023,CUST765,Male,43,Clothing,4,50,200,41-60,6,June
765,766,25-02-2023,CUST766,Male,38,Electronics,3,300,900,21-40,2,February
766,767,24-10-2023,CUST767,Male,39,Beauty,3,25,75,21-40,10,October
767,768,14-01-2023,CUST768,Female,24,Beauty,3,25,75,21-40,1,January
768,769,09-06-2023,CUST769,Female,31,Electronics,4,30,120,21-40,6,June
769,770,22-10-2023,CUST770,Male,32,Clothing,1,50,50,21-40,10,October
770,771,13-12-2023,CUST771,Male,24,Electronics,2,25,50,21-40,12,December
771,772,12-07-2023,CUST772,Male,26,Electronics,1,30,30,21-40,7,July
772,773,23-07-2023,CUST773,Male,25,Electronics,4,500,2000,21-40,7,July
773,774,12-04-2023,CUST774,Female,40,Clothing,2,25,50,21-40,4,April
774,775,08-02-2023,CUST775,Female,46,Electronics,4,25,100,41-60,2,February
775,776,31-10-2023,CUST776,Male,35,Clothing,3,30,90,21-40,10,October
776,777,20-12-2023,CUST777,Male,48,Electronics,3,50,150,41-60,12,December
777,778,18-11-2023,CUST778,Female,47,Beauty,4,25,100,41-60,11,November
778,779,05-05-2023,CUST779,Female,56,Electronics,2,500,1000,41-60,5,May
779,780,22-02-2023,CUST780,Male,52,Electronics,2,25,50,41-60,2,February
780,781,23-12-2023,CUST781,Male,35,Beauty,1,500,500,21-40,12,December
781,782,04-06-2023,CUST782,Male,59,Clothing,3,300,900,41-60,6,June
782,783,17-12-2023,CUST783,Female,56,Clothing,1,300,300,41-60,12,December
783,784,04-11-2023,CUST784,Female,34,Electronics,1,500,500,21-40,11,November
784,785,03-03-2023,CUST785,Female,31,Beauty,4,50,200,21-40,3,March
785,786,17-10-2023,CUST786,Male,48,Clothing,4,25,100,41-60,10,October
786,787,22-01-2023,CUST787,Male,41,Electronics,1,25,25,41-60,1,January
787,788,27-06-2023,CUST788,Female,52,Beauty,3,300,900,41-60,6,June
788,789,30-09-2023,CUST789,Female,61,Clothing,4,500,2000,60+,9,September
789,790,08-08-2023,CUST790,Male,62,Clothing,1,25,25,60+,8,August
790,791,05-12-2023,CUST791,Female,51,Beauty,1,25,25,41-60,12,December
791,792,09-07-2023,CUST792,Female,20,Beauty,1,50,50,43831,7,July
792,793,05-02-2023,CUST793,Male,54,Beauty,1,30,30,41-60,2,February
793,794,17-09-2023,CUST794,Female,60,Beauty,1,300,300,41-60,9,September
794,795,28-11-2023,CUST795,Male,57,Electronics,1,300,300,41-60,11,November
795,796,24-06-2023,CUST796,Male,43,Beauty,4,30,120,41-60,6,June
796,797,07-01-2023,CUST797,Male,40,Clothing,3,25,75,21-40,1,January
797,798,04-08-2023,CUST798,Male,61,Clothing,1,50,50,60+,8,August
798,799,08-09-2023,CUST799,Male,56,Electronics,2,50,100,41-60,9,September
799,800,24-02-2023,CUST800,Male,32,Clothing,4,300,1200,21-40,2,February
800,801,10-08-2023,CUST801,Male,21,Clothing,4,50,200,21-40,8,August
801,802,05-07-2023,CUST802,Female,46,Beauty,1,30,30,41-60,7,July
802,803,22-11-2023,CUST803,Male,39,Clothing,4,25,100,21-40,11,November
803,804,24-08-2023,CUST804,Male,42,Electronics,1,30,30,41-60,8,August
804,805,29-12-2023,CUST805,Female,30,Beauty,3,500,1500,21-40,12,December
805,806,20-03-2023,CUST806,Female,35,Beauty,3,300,900,21-40,3,March
806,807,11-08-2023,CUST807,Female,50,Electronics,4,50,200,41-60,8,August
807,808,01-04-2023,CUST808,Male,33,Beauty,4,500,2000,21-40,4,April
808,809,25-09-2023,CUST809,Female,62,Beauty,2,50,100,60+,9,September
809,810,30-11-2023,CUST810,Male,59,Electronics,4,25,100,41-60,11,November
810,811,19-05-2023,CUST811,Male,61,Beauty,2,25,50,60+,5,May
811,812,12-11-2023,CUST812,Male,19,Electronics,3,25,75,43831,11,November
812,813,03-10-2023,CUST813,Male,52,Electronics,3,50,150,41-60,10,October
813,814,05-09-2023,CUST814,Female,59,Clothing,1,500,500,41-60,9,September
814,815,27-08-2023,CUST815,Female,51,Clothing,3,25,75,41-60,8,August
815,816,12-08-2023,CUST816,Male,47,Beauty,2,500,1000,41-60,8,August
816,817,31-10-2023,CUST817,Male,30,Beauty,4,50,200,21-40,10,October
817,818,18-05-2023,CUST818,Male,30,Electronics,1,500,500,21-40,5,May
818,819,15-06-2023,CUST819,Female,35,Beauty,2,50,100,21-40,6,June
819,820,06-05-2023,CUST820,Male,49,Electronics,4,50,200,41-60,5,May
820,821,14-02-2023,CUST821,Male,49,Electronics,1,300,300,41-60,2,February
821,822,23-05-2023,CUST822,Female,52,Beauty,3,50,150,41-60,5,May
822,823,19-08-2023,CUST823,Female,56,Electronics,2,50,100,41-60,8,August
823,824,05-05-2023,CUST824,Male,63,Clothing,4,30,120,60+,5,May
824,825,26-08-2023,CUST825,Female,46,Beauty,1,25,25,41-60,8,August
825,826,19-10-2023,CUST826,Female,46,Clothing,1,300,300,41-60,10,October
826,827,09-11-2023,CUST827,Male,61,Beauty,3,300,900,60+,11,November
827,828,09-12-2023,CUST828,Female,33,Electronics,4,300,1200,21-40,12,December
828,829,14-07-2023,CUST829,Male,61,Beauty,3,30,90,60+,7,July
829,830,22-06-2023,CUST830,Female,64,Clothing,3,50,150,60+,6,June
830,831,15-01-2023,CUST831,Male,27,Electronics,4,25,100,21-40,1,January
831,832,11-09-2023,CUST832,Male,47,Beauty,4,500,2000,41-60,9,September
832,833,16-06-2023,CUST833,Male,42,Beauty,4,50,200,41-60,6,June
833,834,04-04-2023,CUST834,Female,56,Beauty,2,30,60,41-60,4,April
834,835,07-09-2023,CUST835,Male,37,Clothing,4,50,200,21-40,9,September
835,836,19-04-2023,CUST836,Female,22,Clothing,1,50,50,21-40,4,April
836,837,01-07-2023,CUST837,Male,18,Beauty,3,30,90,43831,7,July
837,838,13-05-2023,CUST838,Male,47,Electronics,2,300,600,41-60,5,May
838,839,24-06-2023,CUST839,Female,20,Electronics,4,300,1200,43831,6,June
839,840,24-05-2023,CUST840,Male,62,Clothing,2,25,50,60+,5,May
840,841,02-11-2023,CUST841,Male,31,Electronics,4,25,100,21-40,11,November
841,842,26-12-2023,CUST842,Female,47,Clothing,2,300,600,41-60,12,December
842,843,22-05-2023,CUST843,Male,21,Beauty,3,500,1500,21-40,5,May
843,844,12-10-2023,CUST844,Male,35,Clothing,3,50,150,21-40,10,October
844,845,06-01-2023,CUST845,Male,54,Clothing,1,500,500,41-60,1,January
845,846,22-09-2023,CUST846,Male,42,Beauty,1,50,50,41-60,9,September
846,847,08-04-2023,CUST847,Female,18,Electronics,4,300,1200,43831,4,April
847,848,13-02-2023,CUST848,Female,63,Clothing,3,25,75,60+,2,February
848,849,04-05-2023,CUST849,Male,32,Clothing,2,25,50,21-40,5,May
849,850,28-07-2023,CUST850,Female,26,Beauty,2,500,1000,21-40,7,July
850,851,08-09-2023,CUST851,Male,32,Electronics,2,25,50,21-40,9,September
851,852,12-10-2023,CUST852,Female,41,Clothing,1,300,300,41-60,10,October
852,853,04-05-2023,CUST853,Male,21,Beauty,2,500,1000,21-40,5,May
853,854,20-12-2023,CUST854,Male,29,Clothing,1,50,50,21-40,12,December
854,855,01-09-2023,CUST855,Male,54,Beauty,1,25,25,41-60,9,September
855,856,27-11-2023,CUST856,Male,54,Electronics,4,30,120,41-60,11,November
856,857,31-12-2023,CUST857,Male,60,Electronics,2,25,50,41-60,12,December
857,858,09-09-2023,CUST858,Male,23,Electronics,2,50,100,21-40,9,September
858,859,18-08-2023,CUST859,Female,56,Electronics,3,500,1500,41-60,8,August
859,860,09-01-2023,CUST860,Male,63,Clothing,4,50,200,60+,1,January
860,861,17-02-2023,CUST861,Female,41,Clothing,3,30,90,41-60,2,February
861,862,31-05-2023,CUST862,Male,28,Electronics,4,300,1200,21-40,5,May
862,863,24-04-2023,CUST863,Female,30,Electronics,2,25,50,21-40,4,April
863,864,27-07-2023,CUST864,Female,51,Electronics,1,500,500,41-60,7,July
864,865,21-12-2023,CUST865,Female,42,Clothing,1,300,300,41-60,12,December
865,866,05-05-2023,CUST866,Male,24,Electronics,1,50,50,21-40,5,May
866,867,06-06-2023,CUST867,Male,21,Electronics,1,500,500,21-40,6,June
867,868,06-12-2023,CUST868,Female,25,Electronics,1,300,300,21-40,12,December
868,869,25-10-2023,CUST869,Male,37,Beauty,3,500,1500,21-40,10,October
869,870,08-07-2023,CUST870,Female,46,Electronics,4,30,120,41-60,7,July
870,871,31-08-2023,CUST871,Male,62,Beauty,2,30,60,60+,8,August
871,872,11-10-2023,CUST872,Female,63,Beauty,3,25,75,60+,10,October
872,873,29-09-2023,CUST873,Female,27,Electronics,4,25,100,21-40,9,September
873,874,26-06-2023,CUST874,Male,60,Beauty,1,30,30,41-60,6,June
874,875,06-08-2023,CUST875,Female,51,Electronics,4,500,2000,41-60,8,August
875,876,09-10-2023,CUST876,Male,43,Clothing,4,30,120,41-60,10,October
876,877,19-06-2023,CUST877,Female,58,Clothing,1,25,25,41-60,6,June
877,878,30-06-2023,CUST878,Female,20,Clothing,1,30,30,43831,6,June
878,879,26-12-2023,CUST879,Male,23,Clothing,1,30,30,21-40,12,December
879,880,21-08-2023,CUST880,Male,22,Beauty,2,500,1000,21-40,8,August
880,881,19-05-2023,CUST881,Male,22,Electronics,1,300,300,21-40,5,May
881,882,06-06-2023,CUST882,Female,64,Electronics,2,25,50,60+,6,June
882,883,09-05-2023,CUST883,Male,40,Electronics,1,500,500,21-40,5,May
883,884,29-04-2023,CUST884,Female,26,Clothing,2,30,60,21-40,4,April
884,885,03-03-2023,CUST885,Female,52,Clothing,4,30,120,41-60,3,March
885,886,09-04-2023,CUST886,Male,37,Electronics,3,300,900,21-40,4,April
886,887,11-06-2023,CUST887,Male,59,Clothing,4,25,100,41-60,6,June
887,888,03-03-2023,CUST888,Female,52,Electronics,4,25,100,41-60,3,March
888,889,02-10-2023,CUST889,Female,35,Electronics,1,50,50,21-40,10,October
889,890,20-12-2023,CUST890,Male,34,Electronics,2,25,50,21-40,12,December
890,891,05-04-2023,CUST891,Male,41,Electronics,3,300,900,41-60,4,April
891,892,09-04-2023,CUST892,Male,20,Electronics,1,50,50,43831,4,April
892,893,21-04-2023,CUST893,Male,49,Electronics,1,50,50,41-60,4,April
893,894,05-09-2023,CUST894,Male,52,Electronics,1,30,30,41-60,9,September
894,895,22-05-2023,CUST895,Female,55,Clothing,4,30,120,41-60,5,May
895,896,29-10-2023,CUST896,Female,30,Electronics,2,25,50,21-40,10,October
896,897,26-09-2023,CUST897,Female,64,Electronics,2,50,100,60+,9,September
897,898,02-11-2023,CUST898,Female,42,Clothing,3,30,90,41-60,11,November
898,899,25-05-2023,CUST899,Male,26,Clothing,2,300,600,21-40,5,May
899,900,21-02-2023,CUST900,Male,21,Clothing,2,30,60,21-40,2,February
900,901,10-04-2023,CUST901,Male,31,Electronics,1,30,30,21-40,4,April
901,902,01-06-2023,CUST902,Female,54,Beauty,1,50,50,41-60,6,June
902,903,27-04-2023,CUST903,Female,51,Beauty,4,50,200,41-60,4,April
903,904,04-07-2023,CUST904,Male,28,Clothing,1,500,500,21-40,7,July
904,905,02-04-2023,CUST905,Male,58,Beauty,1,300,300,41-60,4,April
905,906,04-06-2023,CUST906,Female,20,Clothing,1,50,50,43831,6,June
906,907,08-01-2023,CUST907,Female,45,Electronics,1,25,25,41-60,1,January
907,908,29-12-2023,CUST908,Male,46,Beauty,4,300,1200,41-60,12,December
908,909,01-10-2023,CUST909,Male,26,Electronics,1,300,300,21-40,10,October
909,910,06-03-2023,CUST910,Female,20,Beauty,3,50,150,43831,3,March
910,911,21-05-2023,CUST911,Male,42,Electronics,3,300,900,41-60,5,May
911,912,24-01-2023,CUST912,Male,51,Beauty,3,50,150,41-60,1,January
912,913,28-01-2023,CUST913,Male,29,Electronics,3,30,90,21-40,1,January
913,914,11-10-2023,CUST914,Female,59,Electronics,1,500,500,41-60,10,October
914,915,30-05-2023,CUST915,Female,26,Beauty,3,30,90,21-40,5,May
915,916,24-12-2023,CUST916,Female,32,Electronics,1,50,50,21-40,12,December
916,917,06-03-2023,CUST917,Female,57,Electronics,4,50,200,41-60,3,March
917,918,23-11-2023,CUST918,Female,42,Electronics,3,30,90,41-60,11,November
918,919,09-09-2023,CUST919,Female,22,Beauty,2,25,50,21-40,9,September
919,920,22-02-2023,CUST920,Female,28,Beauty,3,25,75,21-40,2,February
920,921,07-01-2023,CUST921,Male,51,Electronics,3,25,75,41-60,1,January
921,922,21-10-2023,CUST922,Male,41,Electronics,1,50,50,41-60,10,October
922,923,26-05-2023,CUST923,Male,32,Beauty,3,300,900,21-40,5,May
923,924,29-08-2023,CUST924,Male,55,Beauty,2,50,100,41-60,8,August
924,925,03-09-2023,CUST925,Male,25,Electronics,1,300,300,21-40,9,September
925,926,14-08-2023,CUST926,Male,22,Electronics,1,30,30,21-40,8,August
926,927,24-06-2023,CUST927,Male,43,Electronics,4,500,2000,41-60,6,June
927,928,05-04-2023,CUST928,Female,35,Clothing,4,300,1200,21-40,4,April
928,929,27-01-2023,CUST929,Female,23,Beauty,3,25,75,21-40,1,January
929,930,10-05-2023,CUST930,Male,54,Clothing,4,50,200,41-60,5,May
930,931,02-09-2023,CUST931,Male,30,Beauty,4,30,120,21-40,9,September
931,932,28-02-2023,CUST932,Female,45,Beauty,4,25,100,41-60,2,February
932,933,03-02-2023,CUST933,Male,22,Beauty,1,30,30,21-40,2,February
933,934,25-07-2023,CUST934,Male,30,Beauty,1,500,500,21-40,7,July
934,935,09-09-2023,CUST935,Female,34,Beauty,1,50,50,21-40,9,September
935,936,07-02-2023,CUST936,Male,57,Beauty,4,50,200,41-60,2,February
936,937,23-10-2023,CUST937,Female,62,Beauty,1,500,500,60+,10,October
937,938,19-11-2023,CUST938,Male,49,Clothing,4,50,200,41-60,11,November
938,939,18-12-2023,CUST939,Female,46,Electronics,1,300,300,41-60,12,December
939,940,28-01-2023,CUST940,Female,20,Electronics,1,30,30,43831,1,January
940,941,19-03-2023,CUST941,Female,57,Clothing,2,25,50,41-60,3,March
941,942,18-03-2023,CUST942,Male,51,Clothing,3,500,1500,41-60,3,March
942,943,16-10-2023,CUST943,Female,57,Clothing,4,300,1200,41-60,10,October
943,944,05-06-2023,CUST944,Male,44,Clothing,2,25,50,41-60,6,June
944,945,13-02-2023,CUST945,Male,30,Beauty,1,25,25,21-40,2,February
945,946,08-05-2023,CUST946,Male,62,Electronics,4,500,2000,60+,5,May
946,947,02-03-2023,CUST947,Male,50,Beauty,1,300,300,41-60,3,March
947,948,13-10-2023,CUST948,Female,23,Electronics,3,25,75,21-40,10,October
948,949,02-08-2023,CUST949,Female,41,Electronics,2,25,50,41-60,8,August
949,950,07-11-2023,CUST950,Male,36,Clothing,3,300,900,21-40,11,November
950,951,02-11-2023,CUST951,Male,33,Beauty,2,50,100,21-40,11,November
951,952,13-11-2023,CUST952,Female,57,Clothing,1,25,25,41-60,11,November
952,953,26-04-2023,CUST953,Male,45,Beauty,3,30,90,41-60,4,April
953,954,25-09-2023,CUST954,Female,50,Electronics,3,300,900,41-60,9,September
954,955,14-07-2023,CUST955,Male,58,Clothing,1,25,25,41-60,7,July
955,956,19-08-2023,CUST956,Male,30,Clothing,3,500,1500,21-40,8,August
956,957,15-08-2023,CUST957,Female,60,Electronics,4,30,120,41-60,8,August
957,958,02-06-2023,CUST958,Male,62,Electronics,2,25,50,60+,6,June
958,959,29-10-2023,CUST959,Female,42,Electronics,2,30,60,41-60,10,October
959,960,08-08-2023,CUST960,Male,59,Clothing,2,30,60,41-60,8,August
960,961,06-06-2023,CUST961,Male,53,Beauty,4,50,200,41-60,6,June
961,962,19-10-2023,CUST962,Male,44,Clothing,2,30,60,41-60,10,October
962,963,14-11-2023,CUST963,Female,55,Beauty,1,50,50,41-60,11,November
963,964,31-01-2023,CUST964,Male,24,Clothing,3,300,900,21-40,1,January
964,965,09-11-2023,CUST965,Male,22,Clothing,4,50,200,21-40,11,November
965,966,20-02-2023,CUST966,Male,60,Electronics,2,500,1000,41-60,2,February
966,967,17-04-2023,CUST967,Male,62,Beauty,1,25,25,60+,4,April
967,968,17-11-2023,CUST968,Female,48,Clothing,3,300,900,41-60,11,November
968,969,19-04-2023,CUST969,Female,40,Clothing,3,300,900,21-40,4,April
969,970,16-05-2023,CUST970,Male,59,Electronics,4,500,2000,41-60,5,May
970,971,05-12-2023,CUST971,Female,27,Electronics,4,50,200,21-40,12,December
971,972,11-02-2023,CUST972,Male,49,Beauty,4,25,100,41-60,2,February
972,973,22-03-2023,CUST973,Male,60,Clothing,1,50,50,41-60,3,March
973,974,03-05-2023,CUST974,Male,47,Beauty,1,30,30,41-60,5,May
974,975,30-03-2023,CUST975,Female,56,Clothing,4,50,200,41-60,3,March
975,976,10-10-2023,CUST976,Female,48,Beauty,2,300,600,41-60,10,October
976,977,08-02-2023,CUST977,Female,35,Electronics,3,25,75,21-40,2,February
977,978,22-03-2023,CUST978,Female,53,Clothing,3,50,150,41-60,3,March
978,979,02-01-2023,CUST979,Female,19,Beauty,1,25,25,43831,1,January
979,980,29-07-2023,CUST980,Female,31,Electronics,3,25,75,21-40,7,July
980,981,19-08-2023,CUST981,Female,30,Electronics,2,30,60,21-40,8,August
981,982,19-12-2023,CUST982,Female,46,Beauty,3,30,90,41-60,12,December
982,983,01-11-2023,CUST983,Female,29,Clothing,1,300,300,21-40,11,November
983,984,29-08-2023,CUST984,Male,56,Clothing,1,500,500,41-60,8,August
984,985,30-05-2023,CUST985,Female,19,Electronics,2,25,50,43831,5,May
985,986,17-01-2023,CUST986,Female,49,Clothing,2,500,1000,41-60,1,January
986,987,29-04-2023,CUST987,Female,30,Clothing,3,300,900,21-40,4,April
987,988,28-05-2023,CUST988,Female,63,Clothing,3,25,75,60+,5,May
988,989,28-12-2023,CUST989,Female,44,Electronics,1,25,25,41-60,12,December
989,990,25-05-2023,CUST990,Female,58,Beauty,2,500,1000,41-60,5,May
990,991,26-12-2023,CUST991,Female,34,Clothing,2,50,100,21-40,12,December
991,992,21-08-2023,CUST992,Female,57,Electronics,2,30,60,41-60,8,August
992,993,06-02-2023,CUST993,Female,48,Electronics,3,50,150,41-60,2,February
993,994,18-12-2023,CUST994,Female,51,Beauty,2,500,1000,41-60,12,December
994,995,30-04-2023,CUST995,Female,41,Clothing,1,30,30,41-60,4,April
995,996,16-05-2023,CUST996,Male,62,Clothing,1,50,50,60+,5,May
996,997,17-11-2023,CUST997,Male,52,Beauty,3,30,90,41-60,11,November
997,998,29-10-2023,CUST998,Female,23,Beauty,4,25,100,21-40,10,October
998,999,05-12-2023,CUST999,Female,36,Electronics,3,50,150,21-40,12,December
999,1000,12-04-2023,CUST1000,Male,47,Electronics,4,30,120,41-60,4,April
